holdingId,stockId,investment,accountid
4115,24,4300,823
4116,90,3600,99
4117,2,9200,820
4118,41,8000,928
4119,76,8900,789
4120,89,5000,971
4121,70,900,689
4122,91,3300,370
4123,91,4900,387
4124,8,5200,307
4125,25,2000,119
4126,46,5600,550
4127,46,200,744
4128,93,3300,16
4129,61,9900,665
4130,60,8300,494
4131,20,2000,663
4132,69,6000,539
4133,43,3300,348
4134,35,5300,949
4135,67,9000,17
4136,32,3100,440
4137,43,7800,189
4138,99,6200,249
4139,51,6400,184
4140,88,8100,745
4141,20,400,35
4142,14,100,128
4143,50,1900,503
4144,21,3300,773
4145,89,5900,405
4146,24,5100,883
4147,35,1200,9
4148,42,6700,761
4149,100,2400,902
4150,98,5700,670
4151,64,1700,226
4152,39,4300,972
4153,22,5700,711
4154,59,4300,477
4155,3,9000,288
4156,44,200,657
4157,4,700,44
4158,1,9900,51
4159,28,3700,820
4160,24,4600,717
4161,54,800,68
4162,26,4400,349
4163,90,6600,257
4164,50,2400,701
4165,37,6700,161
4166,20,7500,211
4167,37,8700,264
4168,18,700,71
4169,28,200,705
4170,100,10000,773
4171,88,200,718
4172,13,4600,831
4173,16,2900,724
4174,42,7700,914
4175,28,3500,651
4176,24,4800,91
4177,54,1600,492
4178,22,7200,446
4179,2,4900,113
4180,66,4500,930
4181,87,3800,822
4182,1,9000,880
4183,58,2200,311
4184,24,9500,728
4185,79,3600,85
4186,96,7500,943
4187,52,2700,615
4188,17,8200,33
4189,88,6500,237
4190,100,4000,208
4191,66,7400,721
4192,36,9300,17
4193,47,100,257
4194,43,9600,562
4195,61,5300,364
4196,55,7900,606
4197,2,6800,428
4198,59,2700,738
4199,16,4800,469
4200,36,6000,595
4201,78,3600,331
4202,31,9600,799
4203,92,7600,711
4204,59,1400,599
4205,39,9700,722
4206,99,1500,562
4207,97,3600,634
4208,65,5100,832
4209,13,3300,444
4210,15,3900,335
4211,22,1400,295
4212,11,4500,450
4213,86,3200,99
4214,66,3200,354
4215,64,300,662
4216,97,5200,113
4217,92,8000,546
4218,48,2100,593
4219,15,400,304
4220,77,6600,913
4221,83,6600,933
4222,48,6400,51
4223,76,7400,857
4224,11,2700,818
4225,60,2200,588
4226,41,1200,148
4227,62,6300,617
4228,94,9700,206
4229,53,3200,804
4230,65,5300,64
4231,77,900,676
4232,93,600,713
4233,1,2600,920
4234,32,5200,530
4235,41,2400,406
4236,5,6200,24
4237,47,5300,14
4238,46,300,356
4239,57,7200,467
4240,57,9100,136
4241,24,2500,494
4242,83,2300,211
4243,77,9600,152
4244,44,9800,799
4245,64,5800,692
4246,62,4100,410
4247,42,3900,285
4248,23,4900,639
4249,91,9100,453
4250,67,6600,45
4251,42,9100,13
4252,57,2900,981
4253,64,6900,913
4254,95,7000,563
4255,2,6400,28
4256,32,3900,520
4257,60,5000,218
4258,38,10000,812
4259,4,3500,664
4260,4,2400,33
4261,49,4500,513
4262,55,1800,971
4263,33,5200,289
4264,93,7500,622
4265,82,8900,604
4266,24,3900,840
4267,14,1700,433
4268,47,4600,558
4269,45,8700,291
4270,31,1400,627
4271,31,5300,144
4272,55,4000,146
4273,53,6700,115
4274,63,2500,901
4275,30,7100,895
4276,55,9800,123
4277,9,8000,300
4278,25,4600,290
4279,86,7000,765
4280,68,8200,369
4281,40,3300,405
4282,94,3200,359
4283,37,8200,974
4284,15,8000,883
4285,93,3800,745
4286,36,1700,237
4287,17,6800,891
4288,53,7500,93
4289,61,4400,278
4290,100,8200,866
4291,53,3500,444
4292,90,4000,856
4293,56,9800,520
4294,53,5900,569
4295,4,2700,117
4296,38,8800,266
4297,64,7300,998
4298,38,2900,202
4299,10,9600,102
4300,8,4900,270
4301,42,1700,113
4302,13,8500,935
4303,19,2800,247
4304,63,2400,994
4305,85,4100,25
4306,88,3300,907
4307,46,3900,331
4308,42,7100,417
4309,13,6400,786
4310,61,2000,508
4311,23,4700,113
4312,1,1100,118
4313,36,7700,628
4314,72,7100,297
4315,39,200,187
4316,15,2400,843
4317,91,7500,579
4318,46,4200,18
4319,72,9500,560
4320,69,4100,743
4321,76,5000,147
4322,74,5000,106
4323,99,4300,6
4324,20,6400,630
4325,15,2200,508
4326,66,5700,239
4327,9,700,504
4328,64,6300,720
4329,46,1200,165
4330,69,600,268
4331,28,2700,340
4332,66,1200,814
4333,36,7300,532
4334,77,6800,304
4335,92,8800,45
4336,77,7300,185
4337,19,5100,261
4338,88,4100,986
4339,75,2900,489
4340,24,4700,597
4341,15,3400,34
4342,70,7100,522
4343,65,7400,941
4344,52,500,23
4345,18,2500,317
4346,48,8900,88
4347,92,2300,703
4348,38,1100,569
4349,44,10000,907
4350,77,1400,361
4351,7,4800,816
4352,83,4500,948
4353,34,7700,656
4354,28,8100,157
4355,95,2700,945
4356,13,5000,424
4357,80,3400,174
4358,2,200,798
4359,56,6100,44
4360,3,7000,191
4361,26,5900,846
4362,21,1300,614
4363,1,3100,592
4364,1,7100,117
4365,23,3800,307
4366,100,6500,734
4367,85,700,248
4368,37,6800,605
4369,22,7400,864
4370,53,6300,730
4371,34,6700,522
4372,54,2700,740
4373,29,8900,809
4374,85,2900,697
4375,4,1300,222
4376,70,8500,407
4377,8,900,148
4378,62,4900,380
4379,95,2600,35
4380,13,3300,433
4381,18,2300,108
4382,87,3900,636
4383,40,6500,559
4384,82,3700,800
4385,33,400,489
4386,72,3400,472
4387,58,6000,411
4388,13,4900,577
4389,48,3000,729
4390,88,4600,788
4391,14,300,766
4392,20,8000,647
4393,33,300,878
4394,68,5300,827
4395,59,100,595
4396,45,9700,426
4397,92,8400,101
4398,74,3000,709
4399,22,3700,323
4400,96,8000,680
4401,81,3600,967
4402,75,9900,711
4403,99,900,723
4404,92,6500,753
4405,34,7900,884
4406,17,2300,764
4407,7,3600,958
4408,62,10000,275
4409,81,600,794
4410,95,2100,39
4411,27,2700,608
4412,54,1400,746
4413,39,7000,664
4414,83,3400,859
4415,24,6200,369
4416,54,7200,226
4417,9,400,639
4418,65,8300,525
4419,5,6000,193
4420,65,6900,24
4421,24,800,275
4422,99,3700,555
4423,46,7700,137
4424,77,2300,407
4425,37,4400,578
4426,71,7000,485
4427,46,2200,323
4428,1,1700,813
4429,37,800,81
4430,89,4100,25
4431,70,2600,923
4432,28,1400,984
4433,84,3200,678
4434,37,6100,439
4435,12,500,688
4436,54,2200,574
4437,18,9500,885
4438,6,1200,315
4439,90,4900,759
4440,89,5200,476
4441,58,8700,876
4442,62,1500,334
4443,7,9700,732
4444,87,2100,147
4445,15,3800,997
4446,79,7400,717
4447,65,6200,651
4448,65,6600,246
4449,74,3200,963
4450,48,4400,864
4451,58,6200,793
4452,15,4300,592
4453,66,700,276
4454,28,3800,748
4455,82,4600,174
4456,79,4100,897
4457,68,7500,547
4458,1,3400,558
4459,2,3600,889
4460,100,5100,749
4461,99,3500,13
4462,23,3900,17
4463,21,4400,856
4464,34,2900,173
4465,90,6800,360
4466,1,3400,289
4467,23,8100,539
4468,22,9300,586
4469,34,8700,704
4470,9,5900,67
4471,39,8200,682
4472,67,1200,955
4473,45,4700,573
4474,22,2700,128
4475,92,6900,577
4476,90,800,862
4477,57,5100,841
4478,6,800,441
4479,52,400,943
4480,96,6700,707
4481,65,5700,683
4482,6,1500,402
4483,41,4500,660
4484,19,7900,906
4485,77,9900,328
4486,74,8400,594
4487,23,7700,317
4488,72,8000,939
4489,20,6100,94
4490,51,6700,285
4491,19,9200,244
4492,78,7200,488
4493,24,9400,154
4494,44,1900,127
4495,39,6300,695
4496,92,7000,653
4497,81,4500,681
4498,6,3100,196
4499,17,300,576
4500,50,4500,87
4501,15,2800,985
4502,75,8800,909
4503,55,5200,841
4504,73,5500,244
4505,45,100,217
4506,49,5400,269
4507,53,3200,770
4508,95,6100,357
4509,12,4300,304
4510,86,8600,493
4511,76,1800,124
4512,77,6600,967
4513,98,4100,705
4514,63,2700,901
4515,37,4300,329
4516,14,10000,459
4517,71,7900,110
4518,15,3500,399
4519,77,1700,105
4520,5,1700,609
4521,56,200,63
4522,39,6800,405
4523,76,5100,11
4524,4,6300,16
4525,42,3600,179
4526,84,6600,544
4527,62,8200,841
4528,17,8400,887
4529,68,4500,26
4530,52,2100,908
4531,67,1000,620
4532,24,5400,370
4533,82,9900,814
4534,70,4600,547
4535,54,1000,549
4536,41,9700,188
4537,44,2200,131
4538,31,6900,636
4539,76,5200,800
4540,3,1000,211
4541,70,9400,169
4542,50,2700,489
4543,18,4000,902
4544,12,3000,201
4545,15,4700,466
4546,20,1000,845
4547,14,7200,629
4548,44,8400,22
4549,97,9900,147
4550,86,9600,240
4551,11,1700,960
4552,79,9300,110
4553,30,9300,977
4554,78,3300,11
4555,38,2400,538
4556,68,9300,13
4557,79,8300,964
4558,9,5200,833
4559,68,4700,980
4560,88,8100,963
4561,18,9400,997
4562,91,3700,814
4563,16,5600,301
4564,6,2900,745
4565,40,1200,682
4566,80,1300,445
4567,61,3700,887
4568,83,600,885
4569,11,5700,932
4570,66,2200,463
4571,91,4600,596
4572,68,7300,353
4573,24,5100,773
4574,1,7000,36
4575,4,2600,963
4576,14,9100,540
4577,44,3500,352
4578,47,8100,551
4579,78,1800,996
4580,25,2500,23
4581,17,8200,707
4582,82,9700,472
4583,76,7500,383
4584,34,2500,262
4585,53,500,114
4586,26,6500,243
4587,39,8000,386
4588,96,3900,905
4589,72,5000,366
4590,58,2900,745
4591,41,9800,713
4592,79,2900,897
4593,20,7200,966
4594,31,7400,791
4595,18,4700,836
4596,58,1100,148
4597,87,3700,275
4598,15,400,296
4599,91,6600,590
4600,70,4800,640
4601,11,1100,988
4602,31,1400,444
4603,15,800,599
4604,82,800,257
4605,66,2700,979
4606,7,2200,663
4607,76,6700,296
4608,48,5400,811
4609,84,5200,174
4610,39,7600,75
4611,7,3300,450
4612,4,8700,5
4613,11,9200,876
4614,75,3100,61
4615,30,8600,772
4616,44,9000,444
4617,7,6100,959
4618,48,8200,163
4619,57,1800,924
4620,17,5500,458
4621,2,2600,616
4622,2,7000,157
4623,31,2500,803
4624,96,8400,627
4625,82,6100,198
4626,80,10000,240
4627,20,5800,546
4628,54,5200,391
4629,80,4100,39
4630,90,2200,376
4631,63,9000,547
4632,56,4800,112
4633,70,1800,870
4634,89,3700,300
4635,80,6500,86
4636,82,3300,614
4637,2,1100,176
4638,48,2500,966
4639,5,6900,737
4640,38,600,773
4641,57,1300,841
4642,5,4300,949
4643,49,3600,769
4644,5,8600,669
4645,38,9300,323
4646,83,5600,285
4647,72,8700,244
4648,10,2700,70
4649,6,7100,629
4650,67,9800,977
4651,35,9500,850
4652,35,7400,918
4653,87,8000,814
4654,71,8500,718
4655,60,2800,718
4656,30,7500,64
4657,3,8300,998
4658,17,9500,877
4659,41,8000,333
4660,70,2800,140
4661,26,6400,504
4662,40,2100,82
4663,64,2400,442
4664,81,9100,988
4665,23,4400,525
4666,40,4100,189
4667,46,3300,854
4668,72,6000,544
4669,32,3700,127
4670,96,6600,256
4671,30,4900,959
4672,82,5000,750
4673,43,3900,79
4674,59,2700,671
4675,71,5500,492
4676,13,5300,816
4677,60,6200,939
4678,82,4300,922
4679,42,9900,123
4680,48,3000,355
4681,20,5700,93
4682,28,2900,623
4683,46,4500,78
4684,61,7300,243
4685,11,5500,353
4686,63,400,453
4687,93,1200,647
4688,61,7800,314
4689,76,6800,138
4690,32,1900,460
4691,13,2800,818
4692,1,4900,873
4693,79,4700,776
4694,40,400,155
4695,26,8200,200
4696,25,9600,429
4697,52,4100,94
4698,84,9700,404
4699,1,2600,693
4700,59,6200,282
4701,49,2200,261
4702,16,7200,288
4703,90,9600,487
4704,77,2900,198
4705,6,3300,16
4706,53,3500,960
4707,89,7700,798
4708,35,9800,375
4709,28,6800,756
4710,48,7100,649
4711,30,100,412
4712,18,6100,959
4713,44,7100,998
4714,18,4700,461
4715,92,7600,256
4716,41,300,822
4717,46,1300,749
4718,89,700,26
4719,14,9300,31
4720,4,9800,724
4721,8,3100,308
4722,7,6000,307
4723,56,7600,233
4724,84,8900,492
4725,83,7300,656
4726,5,9800,682
4727,29,200,249
4728,92,1800,972
4729,13,1100,794
4730,92,5500,616
4731,20,7200,792
4732,70,4700,385
4733,89,4500,687
4734,68,3600,218
4735,79,6900,218
4736,43,1800,239
4737,63,1500,340
4738,45,6500,953
4739,32,9200,49
4740,90,3800,642
4741,41,1700,144
4742,65,6300,944
4743,47,4900,927
4744,49,8600,932
4745,67,9300,768
4746,51,4000,786
4747,84,1400,499
4748,75,2700,640
4749,67,2100,644
4750,83,2500,969
4751,83,7000,254
4752,15,1000,138
4753,24,2000,691
4754,87,600,411
4755,18,3500,136
4756,34,4900,878
4757,37,2900,246
4758,77,7600,43
4759,90,900,178
4760,82,9200,626
4761,77,300,291
4762,15,2900,917
4763,59,900,516
4764,64,4700,991
4765,26,7700,174
4766,12,2300,913
4767,50,3000,74
4768,56,7200,604
4769,48,7300,609
4770,15,3400,928
4771,73,8200,497
4772,26,4200,363
4773,75,2500,770
4774,51,100,836
4775,23,2700,187
4776,59,5800,153
4777,1,3900,49
4778,52,4600,660
4779,10,3100,194
4780,68,7700,258
4781,20,2100,53
4782,72,3600,756
4783,65,2600,376
4784,77,6100,574
4785,88,200,545
4786,94,1300,198
4787,19,3800,538
4788,69,9400,184
4789,95,8400,427
4790,39,2100,100
4791,2,2900,524
4792,55,8200,52
4793,67,1000,46
4794,91,1500,940
4795,19,6400,190
4796,53,4200,424
4797,77,3400,60
4798,67,6800,190
4799,89,7200,699
4800,10,9600,32
4801,69,5200,683
4802,56,2100,745
4803,1,4300,569
4804,45,6900,627
4805,40,5800,223
4806,97,9900,741
4807,37,2000,706
4808,66,2300,230
4809,71,3000,933
4810,8,7600,553
4811,49,3700,417
4812,38,1500,674
4813,60,3600,980
4814,16,5700,608
4815,75,1700,887
4816,63,9000,817
4817,99,7700,631
4818,75,8200,203
4819,11,500,165
4820,23,4600,796
4821,25,5800,635
4822,28,6300,811
4823,55,8500,253
4824,44,5100,946
4825,96,6500,143
4826,97,600,141
4827,100,7900,225
4828,82,7100,99
4829,50,5700,50
4830,1,6100,696
4831,73,500,990
4832,34,2700,309
4833,58,9600,491
4834,54,4900,627
4835,36,3400,540
4836,76,6300,923
4837,27,200,740
4838,41,6800,587
4839,89,6700,524
4840,45,3900,275
4841,53,6700,822
4842,17,9200,67
4843,37,8900,766
4844,86,5500,672
4845,69,1900,199
4846,77,7800,129
4847,9,9100,470
4848,67,6100,18
4849,44,2600,446
4850,72,6300,107
4851,78,6600,463
4852,77,9400,947
4853,86,400,632
4854,7,2100,618
4855,65,7000,890
4856,62,9900,483
4857,12,4800,810
4858,27,6700,329
4859,89,9700,437
4860,77,1500,408
4861,61,7600,463
4862,22,9200,759
4863,41,6400,845
4864,90,2900,918
4865,17,1800,178
4866,46,800,516
4867,48,4300,549
4868,43,1000,850
4869,99,4700,680
4870,57,4300,205
4871,85,9700,672
4872,92,5900,605
4873,95,3500,850
4874,67,900,35
4875,99,8600,833
4876,26,2300,153
4877,42,1100,487
4878,18,9300,981
4879,89,3700,249
4880,11,4300,388
4881,92,2900,315
4882,98,1900,231
4883,26,800,65
4884,13,1100,385
4885,93,4200,336
4886,35,5200,879
4887,82,9000,542
4888,82,9700,767
4889,46,300,166
4890,64,1800,560
4891,74,9400,912
4892,58,4400,568
4893,27,8600,904
4894,21,9300,779
4895,90,9000,248
4896,60,3900,563
4897,21,4100,619
4898,79,4500,216
4899,8,3900,179
4900,25,5500,47
4901,54,4700,836
4902,70,1000,715
4903,27,8700,704
4904,13,7400,130
4905,69,3400,968
4906,62,9400,912
4907,71,2600,467
4908,41,1000,793
4909,79,5200,488
4910,95,7300,95
4911,21,8600,345
4912,84,6600,364
4913,93,600,339
4914,20,8100,395
4915,82,3900,187
4916,75,5200,144
4917,65,300,355
4918,48,7900,677
4919,72,3500,155
4920,3,7000,846
4921,25,9400,384
4922,6,1300,619
4923,99,6800,786
4924,33,8500,164
4925,8,6300,247
4926,9,2600,704
4927,17,9200,147
4928,52,8400,578
4929,62,3900,913
4930,31,1500,761
4931,47,7100,609
4932,28,2000,658
4933,93,5200,214
4934,51,7200,534
4935,77,8300,488
4936,63,3800,128
4937,45,9000,234
4938,2,8400,156
4939,3,8700,533
4940,98,5700,251
4941,2,7100,940
4942,71,3100,945
4943,30,8800,255
4944,24,2400,538
4945,13,1200,682
4946,89,5400,849
4947,94,8900,860
4948,48,9000,546
4949,19,1700,987
4950,33,5900,754
4951,58,3800,129
4952,71,9200,675
4953,85,1300,531
4954,12,2300,596
4955,94,700,389
4956,31,600,563
4957,95,6400,56
4958,65,2500,855
4959,90,5200,423
4960,25,9200,279
4961,41,6300,698
4962,5,8600,712
4963,94,3300,257
4964,72,6100,41
4965,76,4100,257
4966,97,2700,973
4967,61,4000,694
4968,7,6700,699
4969,41,7700,176
4970,58,2500,72
4971,29,1100,256
4972,4,5600,11
4973,81,9400,700
4974,94,9800,625
4975,88,500,988
4976,58,800,859
4977,17,6700,110
4978,93,6600,182
4979,15,400,302
4980,40,600,3
4981,47,7600,557
4982,96,200,338
4983,76,4500,505
4984,55,9200,437
4985,65,9800,696
4986,46,6600,894
4987,94,8800,696
4988,93,7600,2
4989,79,7000,188
4990,75,700,837
4991,83,8200,776
4992,87,10000,906
4993,39,7900,367
4994,79,2100,319
4995,81,6600,445
4996,29,2200,966
4997,12,400,274
4998,19,200,778
4999,22,6000,869
5000,84,9300,281
5001,24,800,980
5002,13,8100,272
5003,30,1000,761
5004,39,4000,274
5005,34,5300,729
5006,8,8700,940
5007,97,5300,392
5008,63,3200,928
5009,76,8200,563
5010,51,8800,89
5011,87,8500,640
5012,87,4700,393
5013,60,2500,253
5014,62,6200,585
5015,20,8200,278
5016,19,2500,221
5017,93,8200,763
5018,70,5900,11
5019,81,7400,120
5020,4,7400,955
5021,26,5700,283
5022,97,4800,692
5023,67,6000,204
5024,48,6200,156
5025,90,300,998
5026,9,6500,951
5027,64,7900,981
5028,38,7900,646
5029,34,3600,481
5030,63,1200,138
5031,75,2000,5
5032,67,8600,34
5033,63,8200,134
5034,59,3700,434
5035,79,700,177
5036,66,2900,93
5037,16,5500,387
5038,10,9100,487
5039,13,2900,143
5040,77,6300,522
5041,48,7000,740
5042,82,5100,225
5043,3,1800,163
5044,30,6100,503
5045,15,6300,419
5046,89,7200,385
5047,74,1100,940
5048,65,10000,94
5049,26,500,21
5050,59,9400,433
5051,5,3800,221
5052,16,7900,128
5053,33,3300,282
5054,5,3000,823
5055,31,7600,632
5056,86,3000,305
5057,31,7100,545
5058,17,4000,483
5059,70,4100,151
5060,83,4400,747
5061,22,2700,106
5062,11,3700,159
5063,41,100,874
5064,41,9200,123
5065,27,4100,43
5066,20,7800,129
5067,2,4400,334
5068,56,8000,37
5069,94,7900,520
5070,33,2400,268
5071,51,3400,906
5072,1,8500,53
5073,100,8400,322
5074,14,5300,537
5075,100,1800,89
5076,98,400,449
5077,39,1800,625
5078,98,4000,993
5079,62,6200,320
5080,79,300,617
5081,75,6400,952
5082,84,800,524
5083,81,7400,861
5084,54,8600,293
5085,73,5000,110
5086,10,400,359
5087,67,6400,581
5088,54,7300,762
5089,7,9800,597
5090,90,9100,590
5091,42,800,534
5092,31,3300,531
5093,22,8400,184
5094,83,5600,961
5095,57,100,426
5096,42,600,880
5097,61,2800,818
5098,25,8700,718
5099,23,5300,448
5100,38,5600,434
5101,49,8400,981
5102,72,4000,574
5103,67,7600,592
5104,84,200,763
5105,65,2500,945
5106,36,7900,481
5107,54,5700,809
5108,77,5200,103
5109,59,7200,350
5110,7,3200,746
5111,67,7300,775
5112,35,1600,950
5113,51,6500,498
5114,44,5100,173
5115,68,9200,659
5116,45,7000,626
5117,2,4600,747
5118,95,3200,595
5119,7,2800,604
5120,17,1400,676
5121,82,2200,745
5122,3,8900,863
5123,81,4400,649
5124,12,600,355
5125,39,9100,940
5126,58,3400,498
5127,44,6700,142
5128,56,7600,808
5129,58,9700,343
5130,27,7000,876
5131,44,3900,206
5132,71,9400,799
5133,24,7600,414
5134,2,800,384
5135,77,5400,122
5136,83,200,556
5137,32,8900,723
5138,17,7900,980
5139,60,6300,998
5140,93,5500,882
5141,15,4000,5
5142,30,100,496
5143,10,9700,953
5144,57,3700,318
5145,42,7900,224
5146,77,100,697
5147,92,9000,343
5148,47,4000,639
5149,16,6100,705
5150,22,1400,772
5151,14,500,124
5152,14,3400,932
5153,61,5800,510
5154,24,3000,287
5155,27,9800,329
5156,19,2600,172
5157,59,900,324
5158,14,6200,404
5159,57,2900,827
5160,32,9100,331
5161,100,7800,991
5162,53,7100,39
5163,51,8800,940
5164,38,8900,654
5165,10,2000,109
5166,52,9600,599
5167,27,9400,864
5168,49,9000,414
5169,58,2300,443
5170,46,4500,362
5171,75,7300,86
5172,5,3500,455
5173,77,9100,768
5174,63,1100,75
5175,87,4800,113
5176,56,7400,978
5177,85,5000,51
5178,52,7300,812
5179,85,8400,930
5180,80,700,316
5181,76,9000,612
5182,44,3100,450
5183,24,4800,699
5184,16,5500,678
5185,24,8400,712
5186,28,8900,498
5187,1,1400,318
5188,12,1200,447
5189,21,4400,896
5190,19,4700,685
5191,37,1700,962
5192,4,4800,274
5193,92,5400,980
5194,6,7200,486
5195,68,5800,277
5196,33,9800,512
5197,31,3500,614
5198,19,100,1000
5199,28,8100,387
5200,70,7100,33
5201,99,9600,916
5202,25,3400,215
5203,95,1500,720
5204,47,2700,268
5205,45,9800,205
5206,71,1000,169
5207,87,9700,863
5208,68,3800,52
5209,85,6100,938
5210,54,2400,709
5211,69,1100,842
5212,12,500,36
5213,48,1700,577
5214,7,6300,508
5215,24,8300,902
5216,86,4700,2
5217,81,2300,601
5218,39,3200,805
5219,24,5100,194
5220,72,9800,61
5221,24,2400,441
5222,22,6000,422
5223,25,5500,617
5224,43,4900,59
5225,18,6200,62
5226,20,6400,286
5227,64,4800,135
5228,32,3400,28
5229,65,2900,29
5230,80,5500,954
5231,89,3400,782
5232,78,700,333
5233,84,8600,716
5234,31,2200,123
5235,18,900,819
5236,5,8700,846
5237,75,700,924
5238,74,4600,827
5239,32,5600,256
5240,19,800,662
5241,97,500,578
5242,81,10000,400
5243,18,1700,215
